Humidity_Seoul,Seoul_Building_Agg,Temperature_Seoul,day,dayOfWeek,hour,month,year
67,36,15.2,23,7,9,10,2010
60,37.9,16.6,23,7,10,10,2010
56,43.1,17.8,23,7,11,10,2010
53,44.4,18.4,23,7,12,10,2010
54,42.8,19,23,7,13,10,2010
49,37.8,19.8,23,7,14,10,2010
47,36,19.6,23,7,15,10,2010
52,37.3,19,23,7,16,10,2010
53,34,18.5,23,7,17,10,2010
56,37.5,17.7,23,7,18,10,2010
59,48.5,17.3,23,7,19,10,2010
65,52.5,16.4,23,7,20,10,2010
67,52.2,16,23,7,21,10,2010
67,52.1,15.7,23,7,22,10,2010
68,50.7,15.6,23,7,23,10,2010
70,46.9,15.2,23,7,24,10,2010
71,39.7,15.1,24,1,1,10,2010
74,30.8,14.8,24,1,2,10,2010
77,30.1,14.4,24,1,3,10,2010
75,28.3,14.3,24,1,4,10,2010
77,26.8,14.1,24,1,5,10,2010
79,24,13.7,24,1,6,10,2010
80,27.2,13.6,24,1,7,10,2010
76,27.7,14,24,1,8,10,2010
72,34,14.9,24,1,9,10,2010
64,39,16.4,24,1,10,10,2010
58,42.6,18.1,24,1,11,10,2010
51,44.3,20.1,24,1,12,10,2010
46,40.9,22.3,24,1,13,10,2010
36,38.7,22.8,24,1,14,10,2010
34,38.7,22.7,24,1,15,10,2010
38,39.6,22.7,24,1,16,10,2010
43,34.7,21.1,24,1,17,10,2010
43,43.1,19.6,24,1,18,10,2010
64,52.2,18.3,24,1,19,10,2010
68,59.8,17.5,24,1,20,10,2010
69,62.4,16.9,24,1,21,10,2010
72,54.5,16.3,24,1,22,10,2010
75,53.1,15.6,24,1,23,10,2010
78,42.1,15.1,24,1,24,10,2010
78,38.4,14.7,25,2,1,10,2010
81,29.5,14,25,2,2,10,2010
79,26.7,13.6,25,2,3,10,2010
81,24.2,12.7,25,2,4,10,2010
80,23.6,12.4,25,2,5,10,2010
77,25.2,12.1,25,2,6,10,2010
68,29.3,10.6,25,2,7,10,2010
64,39,10,25,2,8,10,2010
63,39.8,9.3,25,2,9,10,2010
58,38.2,9.6,25,2,10,10,2010
50,36.3,10.7,25,2,11,10,2010
44,40.2,11.1,25,2,12,10,2010
40,36.2,12.1,25,2,13,10,2010
32,30.9,13,25,2,14,10,2010
26,29,12.6,25,2,15,10,2010
23,28.4,12.6,25,2,16,10,2010
26,29.7,11.1,25,2,17,10,2010
29,38.4,9.4,25,2,18,10,2010
37,42.2,8,25,2,19,10,2010
36,47.2,7,25,2,20,10,2010
33,49.7,6.3,25,2,21,10,2010
28,49,5.9,25,2,22,10,2010
26,50.4,5.2,25,2,23,10,2010
24,39.6,4.4,25,2,24,10,2010
24,36.6,3.9,26,3,1,10,2010
28,31,3.3,26,3,2,10,2010
28,27,2.9,26,3,3,10,2010
28,26.8,2.4,26,3,4,10,2010
32,22.4,1.7,26,3,5,10,2010
33,22.1,1.2,26,3,6,10,2010
33,29.4,1,26,3,7,10,2010
31,36.5,1.4,26,3,8,10,2010
29,37.8,2.5,26,3,9,10,2010
27,39.9,3.9,26,3,10,10,2010
24,36,4.6,26,3,11,10,2010
22,34.8,5.9,26,3,12,10,2010
19,34.5,6.9,26,3,13,10,2010
18,33.5,7,26,3,14,10,2010
16,27.8,7.8,26,3,15,10,2010
18,29.1,7.6,26,3,16,10,2010
19,29.9,6.8,26,3,17,10,2010
22,34.3,5.5,26,3,18,10,2010
24,45.8,5.1,26,3,19,10,2010
23,54.4,4.5,26,3,20,10,2010
24,48.3,4.1,26,3,21,10,2010
28,49.6,3.6,26,3,22,10,2010
30,50.8,3.2,26,3,23,10,2010
36,45.3,2.2,26,3,24,10,2010
36,36.9,1.7,27,4,1,10,2010
42,31.4,1.2,27,4,2,10,2010
35,26.1,1.5,27,4,3,10,2010
37,24.2,1.6,27,4,4,10,2010
37,23.1,1.5,27,4,5,10,2010
43,22.5,1,27,4,6,10,2010
46,28.4,0.8,27,4,7,10,2010
42,36.4,2.1,27,4,8,10,2010
32,39.3,5.1,27,4,9,10,2010
29,40.9,6.5,27,4,10,10,2010
29,42.6,7.6,27,4,11,10,2010
31,38.4,8.3,27,4,12,10,2010
33,32.6,8.9,27,4,13,10,2010
31,35.5,9.2,27,4,14,10,2010
29,35.4,9.9,27,4,15,10,2010
31,33.4,9.5,27,4,16,10,2010
30,33.5,9.1,27,4,17,10,2010
32,39.4,8.1,27,4,18,10,2010
32,43.4,7.4,27,4,19,10,2010
32,44,7.2,27,4,20,10,2010
35,51.4,6.4,27,4,21,10,2010
36,48.1,6,27,4,22,10,2010
39,51.4,5.5,27,4,23,10,2010
45,46,4.8,27,4,24,10,2010
43,36.9,4.4,28,5,1,10,2010
47,30.2,3.7,28,5,2,10,2010
43,28.2,3.2,28,5,3,10,2010
44,21.9,2.9,28,5,4,10,2010
45,23.2,2.3,28,5,5,10,2010
44,23.6,2.3,28,5,6,10,2010
41,29.6,2.4,28,5,7,10,2010
37,39.1,2.7,28,5,8,10,2010
30,41.3,5.6,28,5,9,10,2010
28,39.8,7.6,28,5,10,10,2010
30,40.2,9.4,28,5,11,10,2010
32,35,10.2,28,5,12,10,2010
28,33.4,10.8,28,5,13,10,2010
27,33.8,11.1,28,5,14,10,2010
29,31.8,11.8,28,5,15,10,2010
29,31.8,12,28,5,16,10,2010
29,33.6,11.3,28,5,17,10,2010
32,39,10,28,5,18,10,2010
36,44.3,9.2,28,5,19,10,2010
35,52,9.1,28,5,20,10,2010
41,54.2,8,28,5,21,10,2010
43,54.3,7.2,28,5,22,10,2010
47,50.8,6.5,28,5,23,10,2010
49,46.1,6.5,28,5,24,10,2010
49,36.9,5.9,29,6,1,10,2010
54,29.9,4.9,29,6,2,10,2010
50,25.7,4.4,29,6,3,10,2010
50,22.1,4.5,29,6,4,10,2010
55,22.9,3.8,29,6,5,10,2010
54,25.5,3.8,29,6,6,10,2010
51,30.2,3.7,29,6,7,10,2010
53,37.1,4.2,29,6,8,10,2010
42,39.9,7.3,29,6,9,10,2010
31,41.4,10.5,29,6,10,10,2010
29,35.1,12.2,29,6,11,10,2010
24,32.3,13.3,29,6,12,10,2010
21,32.8,15.2,29,6,13,10,2010
16,30.8,16.2,29,6,14,10,2010
22,29.5,15.5,29,6,15,10,2010
23,30.8,15.5,29,6,16,10,2010
23,31.3,14.3,29,6,17,10,2010
27,37.3,12.9,29,6,18,10,2010
31,44.5,12.1,29,6,19,10,2010
26,44.2,12.2,29,6,20,10,2010
33,51.1,10.7,29,6,21,10,2010
39,48.6,10.1,29,6,22,10,2010
43,48.8,9.1,29,6,23,10,2010
47,48.8,8.7,29,6,24,10,2010
49,40.8,8.3,30,7,1,10,2010
45,33.7,8.3,30,7,2,10,2010
49,29.2,7.6,30,7,3,10,2010
53,25.4,7.1,30,7,4,10,2010
49,25.1,7.4,30,7,5,10,2010
52,25.8,6.9,30,7,6,10,2010
55,28.9,6.6,30,7,7,10,2010
53,31.8,7.1,30,7,8,10,2010
44,39.8,9.7,30,7,9,10,2010
41,38.1,12.3,30,7,10,10,2010
37,38.2,14.4,30,7,11,10,2010
37,42.5,15.7,30,7,12,10,2010
30,36.2,16.5,30,7,13,10,2010
29,35.4,17.2,30,7,14,10,2010
28,37.4,17.5,30,7,15,10,2010
28,37.9,17.2,30,7,16,10,2010
31,36.6,16.2,30,7,17,10,2010
37,40.1,14.6,30,7,18,10,2010
35,48.2,13.6,30,7,19,10,2010
36,49.2,13,30,7,20,10,2010
43,52.6,12,30,7,21,10,2010
52,50.6,11.1,30,7,22,10,2010
53,50.3,10.4,30,7,23,10,2010
59,46.5,9.7,30,7,24,10,2010
56,41.8,9.9,31,1,1,10,2010
55,30,10,31,1,2,10,2010
59,28.4,9.4,31,1,3,10,2010
61,24.7,9.3,31,1,4,10,2010
68,24.9,8.1,31,1,5,10,2010
70,24.1,7.6,31,1,6,10,2010
70,25.2,7.3,31,1,7,10,2010
71,26.2,7.2,31,1,8,10,2010
61,36,9.3,31,1,9,10,2010
52,42.7,11.5,31,1,10,10,2010
44,46,13.8,31,1,11,10,2010
43,46.2,14.5,31,1,12,10,2010
39,44.9,15.8,31,1,13,10,2010
37,42.3,16.5,31,1,14,10,2010
35,40.3,16.8,31,1,15,10,2010
36,41.2,15.7,31,1,16,10,2010
34,36.3,15.9,31,1,17,10,2010
43,44.9,14.4,31,1,18,10,2010
52,48.5,13.4,31,1,19,10,2010
48,52.8,13,31,1,20,10,2010
49,53.3,12.8,31,1,21,10,2010
57,54.9,11.9,31,1,22,10,2010
66,51.2,11.5,31,1,23,10,2010
61,46.4,11.5,31,1,24,10,2010
61,44.8,10.9,1,2,1,11,2010
62,35.5,10.1,1,2,2,11,2010
62,31.3,9.2,1,2,3,11,2010
65,28.5,8.5,1,2,4,11,2010
69,25.3,7.9,1,2,5,11,2010
68,24.1,7.4,1,2,6,11,2010
70,24.4,6.8,1,2,7,11,2010
64,27.6,7.8,1,2,8,11,2010
53,35.3,9.8,1,2,9,11,2010
47,40.1,11.7,1,2,10,11,2010
47,41.2,13.1,1,2,11,11,2010
41,45.4,14.2,1,2,12,11,2010
35,39.6,15.4,1,2,13,11,2010
31,37.6,16.3,1,2,14,11,2010
42,34.2,16.5,1,2,15,11,2010
36,34.6,15.8,1,2,16,11,2010
56,33.9,14.7,1,2,17,11,2010
63,42.8,13.6,1,2,18,11,2010
38,52.3,13.2,1,2,19,11,2010
36,52.8,12.6,1,2,20,11,2010
46,56.5,11.6,1,2,21,11,2010
41,52.6,10.5,1,2,22,11,2010
45,44,9.4,1,2,23,11,2010
43,43.2,8.5,1,2,24,11,2010
44,39.9,7.4,2,3,1,11,2010
46,32.7,6.2,2,3,2,11,2010
46,28,5.3,2,3,3,11,2010
45,25.4,4.7,2,3,4,11,2010
47,24.6,3.8,2,3,5,11,2010
45,23.5,3.1,2,3,6,11,2010
45,27.6,2.7,2,3,7,11,2010
44,27.7,2.7,2,3,8,11,2010
40,35.1,3.6,2,3,9,11,2010
35,45.1,4.7,2,3,10,11,2010
33,48.4,5.3,2,3,11,11,2010
30,44.1,6.6,2,3,12,11,2010
26,41.5,7.5,2,3,13,11,2010
22,38.8,8.5,2,3,14,11,2010
18,35.8,8.9,2,3,15,11,2010
16,36.3,8.7,2,3,16,11,2010
20,37.7,7.8,2,3,17,11,2010
22,41.7,6.3,2,3,18,11,2010
24,48.1,5.7,2,3,19,11,2010
29,48.3,4.7,2,3,20,11,2010
33,55.2,3.9,2,3,21,11,2010
34,54.8,3.6,2,3,22,11,2010
35,52.2,3.2,2,3,23,11,2010
36,45.4,2.6,2,3,24,11,2010
38,43,2.5,3,4,1,11,2010
47,37.5,2,3,4,2,11,2010
48,31.5,1.6,3,4,3,11,2010
52,26,2,3,4,4,11,2010
56,24.4,1.4,3,4,5,11,2010
58,23.3,1.2,3,4,6,11,2010
55,25,1.1,3,4,7,11,2010
51,27.4,1.7,3,4,8,11,2010
46,33.3,4.1,3,4,9,11,2010
40,39.3,6.9,3,4,10,11,2010
37,43.1,9.3,3,4,11,11,2010
32,44.8,10.3,3,4,12,11,2010
32,45.2,12,3,4,13,11,2010
37,41.1,11.5,3,4,14,11,2010
42,34.8,11.8,3,4,15,11,2010
45,37,12.5,3,4,16,11,2010
52,39.4,11.1,3,4,17,11,2010
57,50.3,10,3,4,18,11,2010
62,57.2,9.7,3,4,19,11,2010
64,57,9.6,3,4,20,11,2010
67,55.6,9.5,3,4,21,11,2010
67,59.8,9.4,3,4,22,11,2010
71,54.3,9.1,3,4,23,11,2010
72,50,9,3,4,24,11,2010
74,39.3,8.7,4,5,1,11,2010
78,33.6,7.7,4,5,2,11,2010
80,27.6,6.9,4,5,3,11,2010
82,23.8,6.4,4,5,4,11,2010
83,23.7,6.1,4,5,5,11,2010
85,22.8,5.9,4,5,6,11,2010
84,31.5,5.8,4,5,7,11,2010
80,39.7,6.6,4,5,8,11,2010
73,45.2,8.3,4,5,9,11,2010
65,51.5,10.1,4,5,10,11,2010
58,41.8,12.4,4,5,11,11,2010
58,44,14,4,5,12,11,2010
53,41.8,14.2,4,5,13,11,2010
46,37,15.6,4,5,14,11,2010
43,36.8,15.5,4,5,15,11,2010
42,35.8,15,4,5,16,11,2010
49,39,14,4,5,17,11,2010
54,40.5,12.9,4,5,18,11,2010
61,48.7,11.8,4,5,19,11,2010
64,57.1,11.6,4,5,20,11,2010
65,57.3,11.1,4,5,21,11,2010
68,58.3,11.1,4,5,22,11,2010
73,51.6,10.2,4,5,23,11,2010
75,45.5,10.2,4,5,24,11,2010
77,39.7,10,5,6,1,11,2010
81,32.7,9.8,5,6,2,11,2010
85,26.6,9.1,5,6,3,11,2010
88,22.8,8.2,5,6,4,11,2010
89,25.1,7.7,5,6,5,11,2010
89,24.5,7.5,5,6,6,11,2010
90,30.4,7.1,5,6,7,11,2010
89,39.4,7.4,5,6,8,11,2010
90,42.4,8.2,5,6,9,11,2010
88,38.6,9.1,5,6,10,11,2010
82,36.8,10.1,5,6,11,11,2010
74,38.3,11.9,5,6,12,11,2010
70,35.4,13,5,6,13,11,2010
63,36.4,14.6,5,6,14,11,2010
62,31.1,14.9,5,6,15,11,2010
62,30.8,14.8,5,6,16,11,2010
67,33.9,14.3,5,6,17,11,2010
73,44.1,13.8,5,6,18,11,2010
77,47.9,13.4,5,6,19,11,2010
78,53.3,13.1,5,6,20,11,2010
82,57,12.5,5,6,21,11,2010
83,52.4,12.5,5,6,22,11,2010
85,49.5,12,5,6,23,11,2010
86,43.9,12,5,6,24,11,2010
89,35.7,11.3,6,7,1,11,2010
89,29.9,11.4,6,7,2,11,2010
89,26.7,11.9,6,7,3,11,2010
89,22.1,12,6,7,4,11,2010
89,23.2,11.7,6,7,5,11,2010
87,26.4,11.3,6,7,6,11,2010
86,31.1,11.4,6,7,7,11,2010
85,40.6,11.6,6,7,8,11,2010
84,46.7,12.1,6,7,9,11,2010
82,36.3,12.6,6,7,10,11,2010
79,36.7,13.1,6,7,11,11,2010
80,37.5,13.1,6,7,12,11,2010
73,38.2,14.3,6,7,13,11,2010
73,33.3,14.6,6,7,14,11,2010
77,30,13.9,6,7,15,11,2010
75,31,14.2,6,7,16,11,2010
77,31.2,14,6,7,17,11,2010
78,37.5,13.8,6,7,18,11,2010
81,42.1,13.4,6,7,19,11,2010
83,52.9,13.1,6,7,20,11,2010
84,54.5,12.9,6,7,21,11,2010
85,54.4,13,6,7,22,11,2010
84,51.9,12.8,6,7,23,11,2010
86,48.2,12.3,6,7,24,11,2010
87,40.7,12,7,1,1,11,2010
87,27.4,11.7,7,1,2,11,2010
84,25.8,11.7,7,1,3,11,2010
85,24.5,11.5,7,1,4,11,2010
84,23.6,11.3,7,1,5,11,2010
83,25,11.2,7,1,6,11,2010
86,29.9,10.9,7,1,7,11,2010
84,37.8,10.9,7,1,8,11,2010
81,42,11.3,7,1,9,11,2010
78,41.7,11.6,7,1,10,11,2010
77,39.5,11.8,7,1,11,11,2010
74,39.5,12.3,7,1,12,11,2010
67,37.5,13.3,7,1,13,11,2010
67,34.6,13.4,7,1,14,11,2010
62,33.9,14.3,7,1,15,11,2010
63,31.5,13.8,7,1,16,11,2010
61,32.3,13.7,7,1,17,11,2010
63,36.4,13.4,7,1,18,11,2010
62,43.7,13.3,7,1,19,11,2010
62,46.6,13.1,7,1,20,11,2010
65,50.9,12.5,7,1,21,11,2010
63,51.6,12.4,7,1,22,11,2010
66,50,12.3,7,1,23,11,2010
80,44.7,11.3,7,1,24,11,2010
83,36.8,11.4,8,2,1,11,2010
82,26,10.4,8,2,2,11,2010
82,25.1,10.3,8,2,3,11,2010
82,23.3,10.6,8,2,4,11,2010
79,23.9,10.5,8,2,5,11,2010
71,24.3,9.4,8,2,6,11,2010
70,32,8.9,8,2,7,11,2010
68,40.5,8.8,8,2,8,11,2010
61,44.3,8.8,8,2,9,11,2010
63,40.9,8.8,8,2,10,11,2010
60,40.3,8.6,8,2,11,11,2010
56,34.4,8.5,8,2,12,11,2010
59,39.1,8.2,8,2,13,11,2010
56,26.1,8.3,8,2,14,11,2010
56,31.6,7.6,8,2,15,11,2010
47,30.4,8.1,8,2,16,11,2010
47,39.7,6.9,8,2,17,11,2010
49,25.8,5.9,8,2,18,11,2010
68,51.3,4,8,2,19,11,2010
62,53.1,3.9,8,2,20,11,2010
70,52.2,3.2,8,2,21,11,2010
64,53.9,2.2,8,2,22,11,2010
62,52.8,1.9,8,2,23,11,2010
55,49.3,1.9,8,2,24,11,2010
54,38.9,2.1,9,3,1,11,2010
44,31.9,2,9,3,2,11,2010
44,26.5,1.9,9,3,3,11,2010
44,24.6,1.8,9,3,4,11,2010
42,23.9,1.6,9,3,5,11,2010
42,24.1,1.6,9,3,6,11,2010
42,27.9,1.5,9,3,7,11,2010
41,30.4,1.6,9,3,8,11,2010
39,40.6,2.6,9,3,9,11,2010
34,39.4,3.1,9,3,10,11,2010
33,39.8,3.8,9,3,11,11,2010
33,42.1,4.6,9,3,12,11,2010
31,41.1,5.3,9,3,13,11,2010
34,36.6,5.7,9,3,14,11,2010
37,37,5.8,9,3,15,11,2010
38,35.5,5.2,9,3,16,11,2010
42,36.5,4.7,9,3,17,11,2010
46,40.7,3.7,9,3,18,11,2010
47,48.8,3.1,9,3,19,11,2010
48,52.1,2.2,9,3,20,11,2010
43,48.5,1.9,9,3,21,11,2010
44,51.9,1.5,9,3,22,11,2010
49,49.1,1.3,9,3,23,11,2010
50,43.2,1.3,9,3,24,11,2010
50,41.8,1.1,10,4,1,11,2010
50,33.8,0.5,10,4,2,11,2010
47,26.2,0.4,10,4,3,11,2010
43,24.8,0.4,10,4,4,11,2010
44,25.3,0.3,10,4,5,11,2010
42,24.9,-0.1,10,4,6,11,2010
41,26.2,-0.5,10,4,7,11,2010
36,30.8,0.3,10,4,8,11,2010
34,39.1,2.1,10,4,9,11,2010
29,40.9,4.4,10,4,10,11,2010
29,39.5,5.6,10,4,11,11,2010
28,43.8,7,10,4,12,11,2010
29,40.3,7,10,4,13,11,2010
28,39.8,8.2,10,4,14,11,2010
26,34.2,9,10,4,15,11,2010
25,35.5,8,10,4,16,11,2010
29,42.3,7.4,10,4,17,11,2010
32,44.7,6.4,10,4,18,11,2010
36,52.7,6,10,4,19,11,2010
42,57,5.1,10,4,20,11,2010
45,56.7,4.8,10,4,21,11,2010
47,55.4,4.3,10,4,22,11,2010
47,57,3.8,10,4,23,11,2010
49,45.2,3.4,10,4,24,11,2010
49,40.2,3.3,11,5,1,11,2010
44,27.9,3.5,11,5,2,11,2010
44,24.5,3.7,11,5,3,11,2010
44,22.2,3.6,11,5,4,11,2010
45,22.3,3.3,11,5,5,11,2010
42,22.5,3.5,11,5,6,11,2010
42,30.4,3.8,11,5,7,11,2010
42,36.9,4.4,11,5,8,11,2010
39,39.2,6.2,11,5,9,11,2010
37,38.8,7.6,11,5,10,11,2010
35,40.8,9.9,11,5,11,11,2010
37,41.6,12.3,11,5,12,11,2010
42,38.4,12.6,11,5,13,11,2010
43,33.2,13,11,5,14,11,2010
43,29,13.1,11,5,15,11,2010
46,34.1,13,11,5,16,11,2010
61,31.1,14.7,11,5,17,11,2010
61,37.2,13.6,11,5,18,11,2010
44,44.5,12.3,11,5,19,11,2010
40,50.8,12.2,11,5,20,11,2010
51,48.8,11.3,11,5,21,11,2010
58,51.7,11,11,5,22,11,2010
52,51.1,10.8,11,5,23,11,2010
55,48,10.4,11,5,24,11,2010
64,37.5,9.2,12,6,1,11,2010
58,29.5,8.7,12,6,2,11,2010
61,25,8.2,12,6,3,11,2010
62,23.8,7.6,12,6,4,11,2010
64,22.6,7.5,12,6,5,11,2010
74,22.1,7.1,12,6,6,11,2010
75,28.5,6.2,12,6,7,11,2010
75,40.2,6.5,12,6,8,11,2010
66,40.7,8.2,12,6,9,11,2010
53,37.2,9.6,12,6,10,11,2010
46,38.9,9.7,12,6,11,11,2010
42,34.6,10.9,12,6,12,11,2010
38,36.4,12,12,6,13,11,2010
38,35.5,11.5,12,6,14,11,2010
35,32.8,12.4,12,6,15,11,2010
38,30.7,11.9,12,6,16,11,2010
44,32.3,10.6,12,6,17,11,2010
51,35.4,9.5,12,6,18,11,2010
56,45.2,8.9,12,6,19,11,2010
60,49,8.5,12,6,20,11,2010
63,53.1,7.9,12,6,21,11,2010
62,47.5,7.7,12,6,22,11,2010
70,53.5,7,12,6,23,11,2010
72,51,6.7,12,6,24,11,2010
74,37.2,6.2,13,7,1,11,2010
74,29,6,13,7,2,11,2010
71,26.3,6,13,7,3,11,2010
67,22.6,6,13,7,4,11,2010
67,24.6,6.1,13,7,5,11,2010
67,23.6,6.2,13,7,6,11,2010
68,32.4,6.2,13,7,7,11,2010
68,36.9,6.1,13,7,8,11,2010
63,37.9,7.3,13,7,9,11,2010
55,37.3,9.6,13,7,10,11,2010
47,36.6,11.7,13,7,11,11,2010
35,38.1,13.4,13,7,12,11,2010
29,38.9,14.9,13,7,13,11,2010
17,32.9,16.8,13,7,14,11,2010
18,34.7,16.6,13,7,15,11,2010
26,33.9,15.7,13,7,16,11,2010
53,31.2,14.1,13,7,17,11,2010
56,38,13.7,13,7,18,11,2010
58,42.4,13.5,13,7,19,11,2010
62,50.7,13.1,13,7,20,11,2010
64,54.8,13,13,7,21,11,2010
68,56,12.9,13,7,22,11,2010
71,50.9,12.8,13,7,23,11,2010
78,46.1,12.4,13,7,24,11,2010
76,36.5,10.1,14,1,1,11,2010
71,30.3,8.6,14,1,2,11,2010
70,26.2,7.2,14,1,3,11,2010
72,22.4,5.7,14,1,4,11,2010
69,25.6,4.7,14,1,5,11,2010
66,24.7,3.9,14,1,6,11,2010
66,34.1,3.3,14,1,7,11,2010
68,41.2,3.2,14,1,8,11,2010
55,44,3.8,14,1,9,11,2010
40,38.8,5.5,14,1,10,11,2010
32,35.5,6.5,14,1,11,11,2010
29,36.4,7.5,14,1,12,11,2010
23,33,8.2,14,1,13,11,2010
15,33.1,8.7,14,1,14,11,2010
13,34,8.5,14,1,15,11,2010
14,33.6,7.9,14,1,16,11,2010
12,34.6,7.5,14,1,17,11,2010
15,39.3,7,14,1,18,11,2010
14,47.5,6.7,14,1,19,11,2010
25,49,5.9,14,1,20,11,2010
34,53.7,4.9,14,1,21,11,2010
39,55.4,4.4,14,1,22,11,2010
34,58.8,4,14,1,23,11,2010
37,47,3.2,14,1,24,11,2010
44,37.7,2.3,15,2,1,11,2010
43,27.6,1.6,15,2,2,11,2010
42,28.4,1.1,15,2,3,11,2010
44,24.2,0.2,15,2,4,11,2010
47,22.7,-0.4,15,2,5,11,2010
50,23.5,-1.1,15,2,6,11,2010
51,30.8,-1.2,15,2,7,11,2010
53,34.5,-1.4,15,2,8,11,2010
46,43.3,-0.5,15,2,9,11,2010
41,42.5,0.7,15,2,10,11,2010
37,36.9,1.7,15,2,11,11,2010
33,37.4,2.7,15,2,12,11,2010
31,35.1,3.6,15,2,13,11,2010
26,36.1,4.4,15,2,14,11,2010
28,35.6,4.8,15,2,15,11,2010
27,30.5,4.7,15,2,16,11,2010
29,29.6,3.5,15,2,17,11,2010
29,37.2,2.7,15,2,18,11,2010
29,46.8,2.6,15,2,19,11,2010
33,48.7,2.2,15,2,20,11,2010
31,52.2,1.5,15,2,21,11,2010
35,51.7,0.9,15,2,22,11,2010
35,50,0.7,15,2,23,11,2010
37,47.1,0.3,15,2,24,11,2010
39,40.5,0.4,16,3,1,11,2010
45,30.8,-0.5,16,3,2,11,2010
45,27.9,-1.1,16,3,3,11,2010
49,24.8,-1.2,16,3,4,11,2010
48,23.4,-1.1,16,3,5,11,2010
51,26.8,-1.1,16,3,6,11,2010
51,27,-1,16,3,7,11,2010
50,30.8,-0.4,16,3,8,11,2010
46,39.1,1.4,16,3,9,11,2010
43,38.6,3.5,16,3,10,11,2010
38,40.7,5.8,16,3,11,11,2010
35,41.3,7.2,16,3,12,11,2010
39,41.3,7.9,16,3,13,11,2010
41,39.7,8.6,16,3,14,11,2010
51,35.3,7.4,16,3,15,11,2010
57,36.6,7.4,16,3,16,11,2010
65,30.8,5.9,16,3,17,11,2010
64,38.8,5.9,16,3,18,11,2010
66,49.3,6,16,3,19,11,2010
66,51.3,6.1,16,3,20,11,2010
67,54.5,5.8,16,3,21,11,2010
68,62.9,5.6,16,3,22,11,2010
75,52.6,4.5,16,3,23,11,2010
76,45.3,4,16,3,24,11,2010
76,41.4,4,17,4,1,11,2010
76,32.5,3.6,17,4,2,11,2010
78,30.8,3.2,17,4,3,11,2010
79,26.4,3,17,4,4,11,2010
78,25.7,3.1,17,4,5,11,2010
78,25.3,3.2,17,4,6,11,2010
77,26.3,3.6,17,4,7,11,2010
75,27.9,4.1,17,4,8,11,2010
71,34,4.8,17,4,9,11,2010
70,42.7,5.4,17,4,10,11,2010
65,42.4,6.9,17,4,11,11,2010
56,41.7,9.2,17,4,12,11,2010
55,40.4,9.6,17,4,13,11,2010
50,42.6,9.2,17,4,14,11,2010
38,31,11.1,17,4,15,11,2010
41,36,10.1,17,4,16,11,2010
40,37.6,9.2,17,4,17,11,2010
49,43.1,8.4,17,4,18,11,2010
57,47.5,8,17,4,19,11,2010
60,51.9,7.5,17,4,20,11,2010
64,53.4,6.7,17,4,21,11,2010
58,58.2,6.9,17,4,22,11,2010
62,54.9,5.9,17,4,23,11,2010
65,43.2,5.1,17,4,24,11,2010
67,40.3,4.6,18,5,1,11,2010
59,30.7,4.6,18,5,2,11,2010
69,27.8,3.5,18,5,3,11,2010
71,25.5,3,18,5,4,11,2010
73,26.3,2.8,18,5,5,11,2010
74,25.7,2.4,18,5,6,11,2010
75,30.6,1.9,18,5,7,11,2010
73,37,2.2,18,5,8,11,2010
63,38.5,3.7,18,5,9,11,2010
53,43,6.7,18,5,10,11,2010
47,36.6,8.5,18,5,11,11,2010
47,36,10.2,18,5,12,11,2010
38,39,10.9,18,5,13,11,2010
34,36,11.7,18,5,14,11,2010
35,30,11.2,18,5,15,11,2010
35,32.5,11.3,18,5,16,11,2010
38,32.3,10,18,5,17,11,2010
47,35.1,8.7,18,5,18,11,2010
51,46.3,8,18,5,19,11,2010
53,56.3,7.2,18,5,20,11,2010
54,57.8,6.8,18,5,21,11,2010
54,57.7,6.5,18,5,22,11,2010
53,52.1,5.7,18,5,23,11,2010
59,46.4,5.1,18,5,24,11,2010
61,39.4,5.2,19,6,1,11,2010
65,31,4.3,19,6,2,11,2010
69,25.5,3.5,19,6,3,11,2010
71,23.9,2.8,19,6,4,11,2010
70,23.7,3,19,6,5,11,2010
71,23.3,2.8,19,6,6,11,2010
74,28.9,2.5,19,6,7,11,2010
71,35.3,3,19,6,8,11,2010
68,39.5,4.2,19,6,9,11,2010
61,38.7,5.8,19,6,10,11,2010
58,36.6,6.8,19,6,11,11,2010
56,35.4,7.6,19,6,12,11,2010
48,37.1,8.5,19,6,13,11,2010
44,34.7,9.2,19,6,14,11,2010
39,30.4,10.7,19,6,15,11,2010
43,30.7,9.4,19,6,16,11,2010
46,34,8.9,19,6,17,11,2010
51,39.9,7.8,19,6,18,11,2010
55,45.6,6.8,19,6,19,11,2010
57,52.1,6.3,19,6,20,11,2010
62,50.7,5.8,19,6,21,11,2010
63,48.3,5.4,19,6,22,11,2010
63,52,5.1,19,6,23,11,2010
65,48.2,4.8,19,6,24,11,2010
64,38,4.7,20,7,1,11,2010
64,29.9,4.6,20,7,2,11,2010
67,27.4,4.2,20,7,3,11,2010
65,27.9,4.5,20,7,4,11,2010
64,25.3,4.5,20,7,5,11,2010
62,25.2,4.8,20,7,6,11,2010
61,32.5,4.9,20,7,7,11,2010
59,37.1,5.2,20,7,8,11,2010
58,43.4,5.8,20,7,9,11,2010
54,44.9,6.6,20,7,10,11,2010
50,38.7,7.6,20,7,11,11,2010
44,36.6,9.1,20,7,12,11,2010
