Building,Appartment,Energy,Temperature,Humidity
411,2403,9.1,21.80416667,85.625
411,2501,13.8,21.80416667,85.625
411,2502,15.4,21.80416667,85.625
411,2503,13.4,21.80416667,85.625
411,102,17.3,24.53333333,68.83333333
411,103,10.5,24.53333333,68.83333333
411,202,9.8,24.53333333,68.83333333
411,203,10.9,24.53333333,68.83333333
411,301,8.1,24.53333333,68.83333333
411,302,11.1,24.53333333,68.83333333
411,303,12.3,24.53333333,68.83333333
411,401,5.4,24.53333333,68.83333333
411,402,10.8,24.53333333,68.83333333
411,403,6.9,24.53333333,68.83333333
411,501,7.7,24.53333333,68.83333333
411,502,10,24.53333333,68.83333333
411,503,7.2,24.53333333,68.83333333
411,601,9.7,24.53333333,68.83333333
411,602,11.9,24.53333333,68.83333333
411,603,15.3,24.53333333,68.83333333
411,701,5.2,24.53333333,68.83333333
411,702,15.1,24.53333333,68.83333333
411,703,11.3,24.53333333,68.83333333
411,801,11.4,24.53333333,68.83333333
411,802,17.7,24.53333333,68.83333333
411,803,5.6,24.53333333,68.83333333
411,901,9.4,24.53333333,68.83333333
411,902,8.1,24.53333333,68.83333333
411,903,12,24.53333333,68.83333333
411,1001,12.6,24.53333333,68.83333333
411,1002,16.2,24.53333333,68.83333333
411,1003,7.7,24.53333333,68.83333333
411,1101,11.3,24.53333333,68.83333333
411,1102,12.5,24.53333333,68.83333333
411,1103,7.3,24.53333333,68.83333333
411,1201,8.6,24.53333333,68.83333333
411,1202,16.1,24.53333333,68.83333333
411,1203,12,24.53333333,68.83333333
411,1301,8.2,24.53333333,68.83333333
411,1302,14.3,24.53333333,68.83333333
411,1303,8.8,24.53333333,68.83333333
411,1401,12.5,24.53333333,68.83333333
411,1402,10.6,24.53333333,68.83333333
411,1403,11.3,24.53333333,68.83333333
411,1501,9.5,24.53333333,68.83333333
411,1502,7.5,24.53333333,68.83333333
411,1503,9.1,24.53333333,68.83333333
411,1601,17.3,24.53333333,68.83333333
411,1602,5.3,24.53333333,68.83333333
411,1603,5.5,24.53333333,68.83333333
411,1701,11,24.53333333,68.83333333
411,1702,13.3,24.53333333,68.83333333
411,1703,7.7,24.53333333,68.83333333
411,1801,11.5,24.53333333,68.83333333
411,1802,8,24.53333333,68.83333333
411,1803,9.8,24.53333333,68.83333333
411,1901,8.8,24.53333333,68.83333333
411,1902,10,24.53333333,68.83333333
411,1903,9.2,24.53333333,68.83333333
411,2001,8.7,24.53333333,68.83333333
411,2002,12.3,24.53333333,68.83333333
411,2003,19.2,24.53333333,68.83333333
411,2101,11.5,24.53333333,68.83333333
411,2102,14,24.53333333,68.83333333
411,2103,10,24.53333333,68.83333333
411,2201,19.3,24.53333333,68.83333333
411,2202,12.1,24.53333333,68.83333333
411,2203,10.1,24.53333333,68.83333333
411,2301,4.5,24.53333333,68.83333333
411,2302,12,24.53333333,68.83333333
411,2303,12.8,24.53333333,68.83333333
411,2401,7.7,24.53333333,68.83333333
411,2402,13.9,24.53333333,68.83333333
411,2403,7.6,24.53333333,68.83333333
411,2501,13.1,24.53333333,68.83333333
411,2502,12.3,24.53333333,68.83333333
411,2503,13.1,24.53333333,68.83333333
411,102,14.5,23.9,73.95833333
411,103,9.2,23.9,73.95833333
411,202,11.4,23.9,73.95833333
411,203,10.5,23.9,73.95833333
411,301,5.6,23.9,73.95833333
411,302,13.7,23.9,73.95833333
411,303,11.9,23.9,73.95833333
411,401,4.6,23.9,73.95833333
411,402,11.8,23.9,73.95833333
411,403,7.8,23.9,73.95833333
411,501,8.4,23.9,73.95833333
411,502,10.3,23.9,73.95833333
411,503,8.1,23.9,73.95833333
411,601,12.1,23.9,73.95833333
411,602,11.5,23.9,73.95833333
411,603,14.7,23.9,73.95833333
411,701,6.6,23.9,73.95833333
411,702,17.4,23.9,73.95833333
411,703,11.2,23.9,73.95833333
411,801,11.5,23.9,73.95833333
411,802,16.7,23.9,73.95833333
411,803,8.5,23.9,73.95833333
411,901,10.9,23.9,73.95833333
411,902,7.9,23.9,73.95833333
411,903,12.1,23.9,73.95833333
411,1001,11.2,23.9,73.95833333
411,1002,16.6,23.9,73.95833333
411,1003,7.8,23.9,73.95833333
411,1101,11.2,23.9,73.95833333
411,1102,10.2,23.9,73.95833333
411,1103,7.3,23.9,73.95833333
411,1201,11,23.9,73.95833333
411,1202,17.1,23.9,73.95833333
411,1203,9.9,23.9,73.95833333
411,1301,7.7,23.9,73.95833333
411,1302,13.3,23.9,73.95833333
411,1303,7.7,23.9,73.95833333
411,1401,12,23.9,73.95833333
411,1402,10.3,23.9,73.95833333
411,1403,11.8,23.9,73.95833333
411,1501,7.5,23.9,73.95833333
411,1502,7.9,23.9,73.95833333
411,1503,8.6,23.9,73.95833333
411,1601,11.5,23.9,73.95833333
411,1602,5.2,23.9,73.95833333
411,1603,5.9,23.9,73.95833333
411,1701,10.9,23.9,73.95833333
411,1702,13.5,23.9,73.95833333
411,1703,7.1,23.9,73.95833333
411,1801,12.1,23.9,73.95833333
411,1802,8.6,23.9,73.95833333
411,1803,11.4,23.9,73.95833333
411,1901,8.3,23.9,73.95833333
411,1902,11.3,23.9,73.95833333
411,1903,8.9,23.9,73.95833333
411,2001,8.6,23.9,73.95833333
411,2002,14.1,23.9,73.95833333
411,2003,16.4,23.9,73.95833333
411,2101,11.8,23.9,73.95833333
411,2102,15.3,23.9,73.95833333
411,2103,11.4,23.9,73.95833333
411,2201,21.1,23.9,73.95833333
411,2202,14.9,23.9,73.95833333
411,2203,10.7,23.9,73.95833333
411,2301,5.5,23.9,73.95833333
411,2302,14.4,23.9,73.95833333
411,2303,10.3,23.9,73.95833333
411,2401,11.6,23.9,73.95833333
411,2402,15.3,23.9,73.95833333
411,2403,7.4,23.9,73.95833333
411,2501,11.1,23.9,73.95833333
411,2502,11.9,23.9,73.95833333
411,2503,21.8,23.9,73.95833333
411,102,17.4,22.925,80.5
411,103,10.9,22.925,80.5
411,202,9.3,22.925,80.5
411,203,16,22.925,80.5
411,301,8.6,22.925,80.5
411,302,9.9,22.925,80.5
411,303,13.1,22.925,80.5
411,401,6.2,22.925,80.5
411,402,11.6,22.925,80.5
411,403,7.5,22.925,80.5
411,501,9.8,22.925,80.5
411,502,10.9,22.925,80.5
411,503,7.3,22.925,80.5
411,601,11.2,22.925,80.5
411,602,13.5,22.925,80.5
411,603,15,22.925,80.5
411,701,8.3,22.925,80.5
411,702,17.5,22.925,80.5
411,703,10.9,22.925,80.5
411,801,11.3,22.925,80.5
411,802,20.2,22.925,80.5
411,803,10.9,22.925,80.5
411,901,8.6,22.925,80.5
411,902,8.3,22.925,80.5
411,903,12.5,22.925,80.5
411,1001,10.8,22.925,80.5
411,1002,16.4,22.925,80.5
411,1003,8.1,22.925,80.5
411,1101,15.5,22.925,80.5
411,1102,10.9,22.925,80.5
411,1103,6.9,22.925,80.5
411,1201,12.5,22.925,80.5
411,1202,17.5,22.925,80.5
411,1203,9.7,22.925,80.5
411,1301,8.1,22.925,80.5
411,1302,12.4,22.925,80.5
411,1303,8.9,22.925,80.5
411,1401,12,22.925,80.5
411,1402,11,22.925,80.5
411,1403,12.1,22.925,80.5
411,1501,8.9,22.925,80.5
411,1502,12.3,22.925,80.5
411,1503,8.6,22.925,80.5
411,1601,12.8,22.925,80.5
411,1602,5.3,22.925,80.5
411,1603,5.5,22.925,80.5
411,1701,13.5,22.925,80.5
411,1702,15.6,22.925,80.5
411,1703,7.7,22.925,80.5
411,1801,11.8,22.925,80.5
411,1802,7.8,22.925,80.5
411,1803,14.7,22.925,80.5
411,1901,8.9,22.925,80.5
411,1902,10.2,22.925,80.5
411,1903,11.3,22.925,80.5
411,2001,8.3,22.925,80.5
411,2002,14.6,22.925,80.5
411,2003,19.3,22.925,80.5
411,2101,13,22.925,80.5
411,2102,14.7,22.925,80.5
411,2103,11.8,22.925,80.5
411,2201,19.5,22.925,80.5
411,2202,14.8,22.925,80.5
411,2203,12.3,22.925,80.5
411,2301,4.5,22.925,80.5
411,2302,13.4,22.925,80.5
411,2303,10.4,22.925,80.5
411,2401,8.4,22.925,80.5
411,2402,15.2,22.925,80.5
411,2403,7.2,22.925,80.5
411,2501,12.6,22.925,80.5
411,2502,13.5,22.925,80.5
411,2503,16.7,22.925,80.5
411,102,15.6,26.00833333,71.58333333
411,103,10.5,26.00833333,71.58333333
411,202,12.1,26.00833333,71.58333333
411,203,13.8,26.00833333,71.58333333
411,301,19.6,26.00833333,71.58333333
411,302,11.7,26.00833333,71.58333333
411,303,12.9,26.00833333,71.58333333
411,401,6,26.00833333,71.58333333
411,402,11.5,26.00833333,71.58333333
411,403,7.8,26.00833333,71.58333333
411,501,8.9,26.00833333,71.58333333
411,502,11.4,26.00833333,71.58333333
411,503,7.4,26.00833333,71.58333333
411,601,10.6,26.00833333,71.58333333
411,602,12.1,26.00833333,71.58333333
411,603,13.8,26.00833333,71.58333333
411,701,4.4,26.00833333,71.58333333
411,702,16.9,26.00833333,71.58333333
411,703,10.3,26.00833333,71.58333333
411,801,10,26.00833333,71.58333333
411,802,16.1,26.00833333,71.58333333
411,803,9,26.00833333,71.58333333
411,901,9.5,26.00833333,71.58333333
411,902,6.2,26.00833333,71.58333333
411,903,9,26.00833333,71.58333333
411,1001,11.4,26.00833333,71.58333333
411,1002,16.4,26.00833333,71.58333333
411,1003,7.5,26.00833333,71.58333333
411,1101,12.9,26.00833333,71.58333333
411,1102,11.2,26.00833333,71.58333333
411,1103,4.3,26.00833333,71.58333333
411,1201,11.1,26.00833333,71.58333333
411,1202,18.3,26.00833333,71.58333333
411,1203,14.5,26.00833333,71.58333333
411,1301,7.7,26.00833333,71.58333333
411,1302,11.9,26.00833333,71.58333333
411,1303,9.5,26.00833333,71.58333333
411,1401,11.4,26.00833333,71.58333333
411,1402,12.4,26.00833333,71.58333333
411,1403,11.7,26.00833333,71.58333333
411,1501,9.1,26.00833333,71.58333333
411,1502,12.9,26.00833333,71.58333333
411,1503,9.6,26.00833333,71.58333333
411,1601,17.9,26.00833333,71.58333333
411,1602,5.2,26.00833333,71.58333333
411,1603,5.7,26.00833333,71.58333333
411,1701,11.4,26.00833333,71.58333333
411,1702,12.7,26.00833333,71.58333333
411,1703,9.9,26.00833333,71.58333333
411,1801,12.2,26.00833333,71.58333333
411,1802,8.1,26.00833333,71.58333333
411,1803,12.5,26.00833333,71.58333333
411,1901,9.1,26.00833333,71.58333333
411,1902,9.8,26.00833333,71.58333333
411,1903,10.9,26.00833333,71.58333333
411,2001,7.9,26.00833333,71.58333333
411,2002,13.7,26.00833333,71.58333333
411,2003,20,26.00833333,71.58333333
411,2101,13.4,26.00833333,71.58333333
411,2102,13.8,26.00833333,71.58333333
411,2103,9.7,26.00833333,71.58333333
411,2201,15.2,26.00833333,71.58333333
411,2202,15.5,26.00833333,71.58333333
411,2203,9.7,26.00833333,71.58333333
411,2301,6.3,26.00833333,71.58333333
411,2302,12.6,26.00833333,71.58333333
411,2303,11.5,26.00833333,71.58333333
411,2401,8.6,26.00833333,71.58333333
411,2402,15.3,26.00833333,71.58333333
411,2403,7.7,26.00833333,71.58333333
411,2501,12.1,26.00833333,71.58333333
411,2502,12.4,26.00833333,71.58333333
411,2503,18.5,26.00833333,71.58333333
411,102,21.5,24.9875,89.375
411,103,14.2,24.9875,89.375
411,202,11.4,24.9875,89.375
411,203,20,24.9875,89.375
411,301,23.4,24.9875,89.375
411,302,15.9,24.9875,89.375
411,303,13.5,24.9875,89.375
411,401,6,24.9875,89.375
411,402,12.3,24.9875,89.375
411,403,8,24.9875,89.375
411,501,9.2,24.9875,89.375
411,502,13.6,24.9875,89.375
411,503,8.3,24.9875,89.375
411,601,11.2,24.9875,89.375
411,602,13.5,24.9875,89.375
411,603,15,24.9875,89.375
411,701,3.6,24.9875,89.375
411,702,17.8,24.9875,89.375
411,703,13.8,24.9875,89.375
411,801,13.1,24.9875,89.375
411,802,21.6,24.9875,89.375
411,803,8.9,24.9875,89.375
411,901,11,24.9875,89.375
411,902,8.1,24.9875,89.375
411,903,11.4,24.9875,89.375
411,1001,14.8,24.9875,89.375
411,1002,20.9,24.9875,89.375
411,1003,6.9,24.9875,89.375
411,1101,13.7,24.9875,89.375
411,1102,12.1,24.9875,89.375
411,1103,3.6,24.9875,89.375
411,1201,12.4,24.9875,89.375
411,1202,19.6,24.9875,89.375
411,1203,16.2,24.9875,89.375
411,1301,8.3,24.9875,89.375
411,1302,18.4,24.9875,89.375
411,1303,8.8,24.9875,89.375
411,1401,12.2,24.9875,89.375
411,1402,12.8,24.9875,89.375
411,1403,12.1,24.9875,89.375
411,1501,12.9,24.9875,89.375
411,1502,14,24.9875,89.375
411,1503,9.4,24.9875,89.375
411,1601,17.6,24.9875,89.375
411,1602,5.3,24.9875,89.375
411,1603,5.9,24.9875,89.375
411,1701,12.3,24.9875,89.375
411,1702,20,24.9875,89.375
411,1703,10.9,24.9875,89.375
411,1801,10.8,24.9875,89.375
411,1802,10,24.9875,89.375
411,1803,12.3,24.9875,89.375
411,1901,9.3,24.9875,89.375
411,1902,11.6,24.9875,89.375
411,1903,12.6,24.9875,89.375
411,2001,10.1,24.9875,89.375
411,2002,16.2,24.9875,89.375
411,2003,19.2,24.9875,89.375
411,2101,13.3,24.9875,89.375
411,2102,13.3,24.9875,89.375
411,2103,10.8,24.9875,89.375
411,2201,17.5,24.9875,89.375
411,2202,17,24.9875,89.375
411,2203,11.5,24.9875,89.375
411,2301,4.9,24.9875,89.375
411,2302,12.6,24.9875,89.375
411,2303,10.8,24.9875,89.375
411,2401,8.3,24.9875,89.375
411,2402,13.8,24.9875,89.375
411,2403,8.7,24.9875,89.375
411,2501,13.8,24.9875,89.375
411,2502,14.9,24.9875,89.375
411,2503,16.8,24.9875,89.375
411,102,18.1,24.1125,88.875
411,103,12.8,24.1125,88.875
411,202,9.3,24.1125,88.875
411,203,22.2,24.1125,88.875
411,301,16,24.1125,88.875
411,302,16.2,24.1125,88.875
411,303,12,24.1125,88.875
411,401,5.8,24.1125,88.875
411,402,15.6,24.1125,88.875
411,403,6.7,24.1125,88.875
411,501,10,24.1125,88.875
411,502,18.7,24.1125,88.875
411,503,8,24.1125,88.875
411,601,13.3,24.1125,88.875
411,602,14.5,24.1125,88.875
411,603,15.9,24.1125,88.875
411,701,3.4,24.1125,88.875
411,702,19.4,24.1125,88.875
411,703,14.3,24.1125,88.875
411,801,12.8,24.1125,88.875
411,802,14.4,24.1125,88.875
411,803,11.2,24.1125,88.875
411,901,11.6,24.1125,88.875
411,902,8.6,24.1125,88.875
411,903,14,24.1125,88.875
411,1001,14,24.1125,88.875
411,1002,24.5,24.1125,88.875
411,1003,8.3,24.1125,88.875
411,1101,16.1,24.1125,88.875
411,1102,16.1,24.1125,88.875
411,1103,6.8,24.1125,88.875
411,1201,13.4,24.1125,88.875
411,1202,18.2,24.1125,88.875
411,1203,19.7,24.1125,88.875
411,1301,7.5,24.1125,88.875
411,1302,19.4,24.1125,88.875
411,1303,9.3,24.1125,88.875
411,1401,13.4,24.1125,88.875
411,1402,17.6,24.1125,88.875
411,1403,14.2,24.1125,88.875
411,1501,12,24.1125,88.875
411,1502,4.1,24.1125,88.875
411,1503,11.4,24.1125,88.875
411,1601,15.2,24.1125,88.875
411,1602,5.3,24.1125,88.875
411,1603,5.8,24.1125,88.875
411,1701,18.6,24.1125,88.875
411,1702,18.4,24.1125,88.875
411,1703,12.5,24.1125,88.875
411,1801,14.4,24.1125,88.875
411,1802,10.1,24.1125,88.875
411,1803,12.4,24.1125,88.875
411,1901,8.4,24.1125,88.875
411,1902,13.2,24.1125,88.875
411,1903,10.2,24.1125,88.875
411,2001,7.8,24.1125,88.875
411,2002,14.5,24.1125,88.875
411,2003,16,24.1125,88.875
411,2101,14,24.1125,88.875
411,2102,12.9,24.1125,88.875
411,2103,9.8,24.1125,88.875
411,2201,19.7,24.1125,88.875
411,2202,15,24.1125,88.875
411,2203,11,24.1125,88.875
411,2301,5.5,24.1125,88.875
411,2302,13.4,24.1125,88.875
411,2303,12.6,24.1125,88.875
411,2401,9.2,24.1125,88.875
411,2402,15.2,24.1125,88.875
411,2403,9.8,24.1125,88.875
411,2501,13.1,24.1125,88.875
411,2502,16.8,24.1125,88.875
411,2503,7.6,24.1125,88.875
411,102,20.1,26.4375,72
411,103,13.8,26.4375,72
411,202,13.4,26.4375,72
411,203,14.6,26.4375,72
411,301,13.7,26.4375,72
411,302,17.5,26.4375,72
411,303,15,26.4375,72
411,401,5.8,26.4375,72
411,402,15.8,26.4375,72
411,403,9.3,26.4375,72
411,501,10.6,26.4375,72
411,502,12.2,26.4375,72
411,503,9.6,26.4375,72
411,601,14.2,26.4375,72
411,602,14.1,26.4375,72
411,603,13.5,26.4375,72
411,701,3.7,26.4375,72
411,702,21.8,26.4375,72
411,703,15,26.4375,72
411,801,15.4,26.4375,72
411,802,16.6,26.4375,72
411,803,9.6,26.4375,72
411,901,12.2,26.4375,72
411,902,9.7,26.4375,72
411,903,13.7,26.4375,72
411,1001,13.3,26.4375,72
411,1002,22.7,26.4375,72
411,1003,9.2,26.4375,72
411,1101,15.6,26.4375,72
411,1102,8.5,26.4375,72
411,1103,10.8,26.4375,72
411,1201,14,26.4375,72
411,1202,22.4,26.4375,72
411,1203,7.6,26.4375,72
411,1301,8.6,26.4375,72
411,1302,12.8,26.4375,72
411,1303,8.8,26.4375,72
411,1401,12.4,26.4375,72
411,1402,14.6,26.4375,72
411,1403,13.1,26.4375,72
411,1501,15.7,26.4375,72
411,1502,4.1,26.4375,72
411,1503,11.7,26.4375,72
411,1601,15.4,26.4375,72
411,1602,5.2,26.4375,72
411,1603,6.3,26.4375,72
411,1701,12,26.4375,72
411,1702,17.6,26.4375,72
411,1703,11.1,26.4375,72
411,1801,14.2,26.4375,72
411,1802,10.9,26.4375,72
411,1803,12.3,26.4375,72
411,1901,10.4,26.4375,72
411,1902,14.2,26.4375,72
411,1903,7.4,26.4375,72
411,2001,8.5,26.4375,72
411,2002,15.6,26.4375,72
411,2003,19.7,26.4375,72
411,2101,12.7,26.4375,72
411,2102,19.1,26.4375,72
411,2103,8.2,26.4375,72
411,2201,21.8,26.4375,72
411,2202,13.3,26.4375,72
411,2203,9.6,26.4375,72
411,2301,7.2,26.4375,72
411,2302,14.6,26.4375,72
411,2303,13,26.4375,72
411,2401,10.1,26.4375,72
411,2402,16,26.4375,72
411,2403,9.8,26.4375,72
411,2501,12.7,26.4375,72
411,2502,16.5,26.4375,72
411,2503,17.1,26.4375,72
411,102,20.7,26.10833333,73.70833333
411,103,14.1,26.10833333,73.70833333
411,202,10.5,26.10833333,73.70833333
411,203,13.7,26.10833333,73.70833333
411,301,11,26.10833333,73.70833333
411,302,13.7,26.10833333,73.70833333
411,303,12,26.10833333,73.70833333
411,401,6.8,26.10833333,73.70833333
411,402,10.5,26.10833333,73.70833333
411,403,8.1,26.10833333,73.70833333
411,501,8.9,26.10833333,73.70833333
411,502,10.1,26.10833333,73.70833333
411,503,8.2,26.10833333,73.70833333
411,601,10.7,26.10833333,73.70833333
411,602,11.4,26.10833333,73.70833333
411,603,15.6,26.10833333,73.70833333
411,701,5.6,26.10833333,73.70833333
411,702,17,26.10833333,73.70833333
411,703,12,26.10833333,73.70833333
411,801,13.1,26.10833333,73.70833333
411,802,14.9,26.10833333,73.70833333
411,803,8.9,26.10833333,73.70833333
411,901,8.8,26.10833333,73.70833333
411,902,7.9,26.10833333,73.70833333
411,903,11.8,26.10833333,73.70833333
411,1001,10.1,26.10833333,73.70833333
411,1002,20.8,26.10833333,73.70833333
411,1003,7.7,26.10833333,73.70833333
411,1101,12.5,26.10833333,73.70833333
411,1102,9.6,26.10833333,73.70833333
411,1103,4.4,26.10833333,73.70833333
411,1201,8.6,26.10833333,73.70833333
411,1202,19.1,26.10833333,73.70833333
411,1203,5.3,26.10833333,73.70833333
411,1301,7.6,26.10833333,73.70833333
411,1302,16.4,26.10833333,73.70833333
411,1303,7.5,26.10833333,73.70833333
411,1401,11,26.10833333,73.70833333
411,1402,13.3,26.10833333,73.70833333
411,1403,11.4,26.10833333,73.70833333
411,1501,11.7,26.10833333,73.70833333
411,1502,10.2,26.10833333,73.70833333
411,1503,8.7,26.10833333,73.70833333
411,1601,10.1,26.10833333,73.70833333
411,1602,5.3,26.10833333,73.70833333
411,1603,5.5,26.10833333,73.70833333
411,1701,10.5,26.10833333,73.70833333
411,1702,10.7,26.10833333,73.70833333
411,1703,10.8,26.10833333,73.70833333
411,1801,12.3,26.10833333,73.70833333
411,1802,8.8,26.10833333,73.70833333
411,1803,14.5,26.10833333,73.70833333
411,1901,8.2,26.10833333,73.70833333
411,1902,9.3,26.10833333,73.70833333
411,1903,12.3,26.10833333,73.70833333
411,2001,8.2,26.10833333,73.70833333
411,2002,14.1,26.10833333,73.70833333
411,2003,21,26.10833333,73.70833333
411,2101,11.8,26.10833333,73.70833333
411,2102,10.4,26.10833333,73.70833333
411,2103,16.3,26.10833333,73.70833333
411,2201,15,26.10833333,73.70833333
411,2202,12.6,26.10833333,73.70833333
411,2203,10.9,26.10833333,73.70833333
411,2301,5.5,26.10833333,73.70833333
411,2302,11.5,26.10833333,73.70833333
411,2303,13.5,26.10833333,73.70833333
411,2401,7.9,26.10833333,73.70833333
411,2402,13.3,26.10833333,73.70833333
411,2403,7.7,26.10833333,73.70833333
411,2501,10.8,26.10833333,73.70833333
411,2502,27.1,26.10833333,73.70833333
411,2503,15.4,26.10833333,73.70833333
411,102,21.7,25.875,63.08333333
411,103,8.9,25.875,63.08333333
411,202,9.2,25.875,63.08333333
411,203,17.5,25.875,63.08333333
411,301,11.7,25.875,63.08333333
411,302,9.7,25.875,63.08333333
411,303,12.7,25.875,63.08333333
411,401,4.5,25.875,63.08333333
411,402,11.7,25.875,63.08333333
411,403,7.8,25.875,63.08333333
411,501,9.1,25.875,63.08333333
411,502,8.8,25.875,63.08333333
411,503,8.4,25.875,63.08333333
411,601,10.8,25.875,63.08333333
411,602,13.1,25.875,63.08333333
411,603,12.5,25.875,63.08333333
411,701,5.1,25.875,63.08333333
411,702,17.1,25.875,63.08333333
411,703,11.5,25.875,63.08333333
411,801,11.8,25.875,63.08333333
411,802,14.5,25.875,63.08333333
411,803,8.3,25.875,63.08333333
411,901,9.8,25.875,63.08333333
411,902,6.9,25.875,63.08333333
411,903,9.8,25.875,63.08333333
411,1001,11.6,25.875,63.08333333
411,1002,20.1,25.875,63.08333333
411,1003,8.1,25.875,63.08333333
411,1101,11.7,25.875,63.08333333
411,1102,9.4,25.875,63.08333333
411,1103,4.2,25.875,63.08333333
411,1201,11.3,25.875,63.08333333
411,1202,19,25.875,63.08333333
411,1203,5.6,25.875,63.08333333
411,1301,7.7,25.875,63.08333333
411,1302,17.7,25.875,63.08333333
411,1303,9,25.875,63.08333333
411,1401,11,25.875,63.08333333
411,1402,8.2,25.875,63.08333333
411,1403,12.8,25.875,63.08333333
411,1501,8.7,25.875,63.08333333
411,1502,11.1,25.875,63.08333333
411,1503,9.1,25.875,63.08333333
411,1601,23,25.875,63.08333333
411,1602,5.7,25.875,63.08333333
411,1603,5.3,25.875,63.08333333
411,1701,9.2,25.875,63.08333333
411,1702,10.3,25.875,63.08333333
411,1703,9.5,25.875,63.08333333
411,1801,10.3,25.875,63.08333333
411,1802,8.2,25.875,63.08333333
411,1803,10.5,25.875,63.08333333
411,1901,9.4,25.875,63.08333333
411,1902,11.8,25.875,63.08333333
411,1903,10.4,25.875,63.08333333
411,2001,7.4,25.875,63.08333333
411,2002,14.1,25.875,63.08333333
411,2003,28.3,25.875,63.08333333
411,2101,12.1,25.875,63.08333333
411,2102,12.6,25.875,63.08333333
411,2103,9.7,25.875,63.08333333
411,2201,16.2,25.875,63.08333333
411,2202,15.5,25.875,63.08333333
411,2203,14.1,25.875,63.08333333
411,2301,4.7,25.875,63.08333333
411,2302,12.7,25.875,63.08333333
411,2303,10.8,25.875,63.08333333
411,2401,9.8,25.875,63.08333333
411,2402,14.8,25.875,63.08333333
411,2403,7.6,25.875,63.08333333
411,2501,9.7,25.875,63.08333333
411,2502,15.6,25.875,63.08333333
411,2503,16.8,25.875,63.08333333
411,102,17.7,25.47083333,68.25
411,103,13.3,25.47083333,68.25
411,202,11.5,25.47083333,68.25
411,203,16.5,25.47083333,68.25
411,301,9.3,25.47083333,68.25
411,302,11.2,25.47083333,68.25
411,303,12.5,25.47083333,68.25
411,401,6.1,25.47083333,68.25
411,402,11.1,25.47083333,68.25
411,403,7.8,25.47083333,68.25
411,501,8.2,25.47083333,68.25
411,502,12,25.47083333,68.25
411,503,8.6,25.47083333,68.25
411,601,9.9,25.47083333,68.25
411,602,13.2,25.47083333,68.25
411,603,12.6,25.47083333,68.25
411,701,6.8,25.47083333,68.25
411,702,18,25.47083333,68.25
411,703,12.3,25.47083333,68.25
411,801,12.6,25.47083333,68.25
411,802,14.8,25.47083333,68.25
411,803,8.8,25.47083333,68.25
411,901,9.5,25.47083333,68.25
411,902,7.5,25.47083333,68.25
411,903,10.2,25.47083333,68.25
411,1001,12.3,25.47083333,68.25
411,1002,16.8,25.47083333,68.25
411,1003,8.5,25.47083333,68.25
411,1101,13.3,25.47083333,68.25
411,1102,10.1,25.47083333,68.25
411,1103,8,25.47083333,68.25
411,1201,10.8,25.47083333,68.25
411,1202,16.5,25.47083333,68.25
411,1203,8.6,25.47083333,68.25
411,1301,8.1,25.47083333,68.25
411,1302,11.4,25.47083333,68.25
411,1303,8.2,25.47083333,68.25
411,1401,12.1,25.47083333,68.25
411,1402,8.2,25.47083333,68.25
411,1403,11.8,25.47083333,68.25
411,1501,8.9,25.47083333,68.25
411,1502,7.4,25.47083333,68.25
411,1503,8.9,25.47083333,68.25
411,1601,14.8,25.47083333,68.25
411,1602,5.3,25.47083333,68.25
411,1603,5.9,25.47083333,68.25
411,1701,9.2,25.47083333,68.25
411,1702,10.1,25.47083333,68.25
411,1703,9.9,25.47083333,68.25
411,1801,10.2,25.47083333,68.25
411,1802,7.6,25.47083333,68.25
411,1803,10.7,25.47083333,68.25
411,1901,7.5,25.47083333,68.25
411,1902,10.6,25.47083333,68.25
411,1903,9.7,25.47083333,68.25
411,2001,7.6,25.47083333,68.25
411,2002,14.3,25.47083333,68.25
411,2003,22.3,25.47083333,68.25
411,2101,10.9,25.47083333,68.25
411,2102,10.9,25.47083333,68.25
411,2103,11.1,25.47083333,68.25
411,2201,10.7,25.47083333,68.25
411,2202,12.6,25.47083333,68.25
411,2203,9.8,25.47083333,68.25
411,2301,5.4,25.47083333,68.25
411,2302,12.3,25.47083333,68.25
411,2303,10.1,25.47083333,68.25
411,2401,8.8,25.47083333,68.25
411,2402,12.3,25.47083333,68.25
411,2403,7.7,25.47083333,68.25
411,2501,10.7,25.47083333,68.25
411,2502,15.4,25.47083333,68.25
411,2503,22.7,25.47083333,68.25
411,102,12.7,24.77083333,64.58333333
411,103,13.5,24.77083333,64.58333333
411,202,10.7,24.77083333,64.58333333
411,203,15.9,24.77083333,64.58333333
411,301,8.7,24.77083333,64.58333333
411,302,11,24.77083333,64.58333333
411,303,12.3,24.77083333,64.58333333
411,401,5.6,24.77083333,64.58333333
411,402,12.5,24.77083333,64.58333333
411,403,7.4,24.77083333,64.58333333
411,501,6.2,24.77083333,64.58333333
411,502,10.1,24.77083333,64.58333333
411,503,8.6,24.77083333,64.58333333
411,601,9.1,24.77083333,64.58333333
411,602,11.7,24.77083333,64.58333333
411,603,13.9,24.77083333,64.58333333
411,701,5.6,24.77083333,64.58333333
411,702,18.4,24.77083333,64.58333333
411,703,10.6,24.77083333,64.58333333
411,801,8.8,24.77083333,64.58333333
411,802,14.5,24.77083333,64.58333333
411,803,8.8,24.77083333,64.58333333
411,901,9.6,24.77083333,64.58333333
